date	plant	production (tons)	 stored (tons)	delivered (tons)
26/05/2025 11:00	Gijon	2,91456	3,1067056	
27/05/2025 11:00	Gijon	2,944	5,9918256	
28/05/2025 11:00	Gijon	3,12064	9,0500528	
29/05/2025 11:00	Gijon	2,85568	11,8486192	
30/05/2025 11:00	Gijon	2,944	14,7337392	
31/05/2025 11:00	Gijon	2,97344	17,6477104	
01/06/2025 11:00	Gijon	2,85568	20,4462768	
02/06/2025 11:00	Gijon	3,03232	23,4179504	
03/06/2025 11:00	Gijon	3,06176	26,4184752	
04/06/2025 11:00	Gijon	2,944	29,3035952	
05/06/2025 11:00	Gijon	2,7968	32,0444592	
06/06/2025 11:00	Gijon	3,0912	35,0738352	
07/06/2025 11:00	Gijon	3,03232	38,0455088	
08/06/2025 11:00	Gijon	3,03232	41,0171824	
09/06/2025 11:00	Gijon	3,944	0,8823024	44
10/06/2025 11:00	Gijon	2,85568	3,6808688	
11/06/2025 11:00	Gijon	2,91456	6,5371376	
12/06/2025 11:00	Gijon	3,12064	9,5953648	
13/06/2025 11:00	Gijon	2,7968	12,3362288	
14/06/2025 11:00	Gijon	3,06176	15,3367536	
15/06/2025 11:00	Gijon	3,0912	18,3661296	
16/06/2025 11:00	Gijon	3,00288	21,308952	
17/06/2025 11:00	Gijon	2,97344	24,2229232	
18/06/2025 11:00	Gijon	3,06176	27,223448	
19/06/2025 11:00	Gijon	2,82624	29,9931632	
20/06/2025 11:00	Gijon	3,00288	32,9359856	
21/06/2025 11:00	Gijon	3,03232	35,9076592	
22/06/2025 11:00	Gijon	3,03232	38,8793328	
23/06/2025 11:00	Gijon	2,82624	41,649048	
24/06/2025 11:00	Gijon	2,88512	0,4764656	44
25/06/2025 11:00	Gijon	3,06176	3,4769904	
26/06/2025 11:00	Gijon	2,91456	6,3332592	
27/06/2025 11:00	Gijon	2,82624	9,1029744	
28/06/2025 11:00	Gijon	2,88512	11,930392	
29/06/2025 11:00	Gijon	3,12064	14,9886192	
30/06/2025 11:00	Gijon	3,12064	18,0468464	
01/07/2025 11:00	Gijon	3,03232	21,01852	
02/07/2025 11:00	Gijon	2,76736	23,7305328	
03/07/2025 11:00	Gijon	3,0912	26,7599088	
04/07/2025 11:00	Gijon	2,85568	29,5584752	
05/07/2025 11:00	Gijon	2,82624	32,3281904	
06/07/2025 11:00	Gijon	2,97344	35,2421616	
07/07/2025 11:00	Gijon	3,0912	38,2715376	
08/07/2025 11:00	Gijon	3,0912	41,3009136	
09/07/2025 11:00	Gijon	3,03232	0,2725872	44
10/07/2025 11:00	Gijon	2,7968	3,0134512	
11/07/2025 11:00	Gijon	2,88512	5,8408688	
12/07/2025 11:00	Gijon	2,76736	8,5528816	
13/07/2025 11:00	Gijon	2,97344	11,4668528	
14/07/2025 11:00	Gijon	2,7968	14,2077168	
15/07/2025 11:00	Gijon	3,03232	17,1793904	
16/07/2025 11:00	Gijon	2,88512	20,006808	
17/07/2025 11:00	Gijon	3,03232	22,9784816	
18/07/2025 11:00	Gijon	2,7968	25,7193456	
19/07/2025 11:00	Gijon	3,12064	28,7775728	
20/07/2025 11:00	Gijon	2,7968	31,5184368	
21/07/2025 11:00	Gijon	2,91456	34,3747056	
22/07/2025 11:00	Gijon	3,12064	37,4329328	
23/07/2025 11:00	Gijon	3,88512	41,2403504	
24/07/2025 11:00	Gijon	2,91456	0,0966192	44
25/07/2025 11:00	Gijon	2,97344	3,0105904	
26/07/2025 11:00	Gijon	2,7968	5,7514544	
27/07/2025 11:00	Gijon	2,7968	8,4923184	
28/07/2025 11:00	Gijon	3,0912	11,5216944	
29/07/2025 11:00	Gijon	2,91456	14,3779632	
30/07/2025 11:00	Gijon	2,944	17,2630832	
31/07/2025 11:00	Gijon	2,76736	19,975096	
01/08/2025 11:00	Gijon	2,85568	22,7736624	
02/08/2025 11:00	Gijon	2,85568	25,5722288	
03/08/2025 11:00	Gijon	2,944	28,4573488	
04/08/2025 11:00	Gijon	2,7968	31,1982128	
05/08/2025 11:00	Gijon	3,03232	34,1698864	
06/08/2025 11:00	Gijon	3,12064	37,2281136	
07/08/2025 11:00	Gijon	3,7968	40,9489776	
08/08/2025 11:00	Gijon	3,97344	0,8429488	44
09/08/2025 11:00	Gijon	3,12064	3,901176	
10/08/2025 11:00	Gijon	3,0912	6,930552	
11/08/2025 11:00	Gijon	3,00288	9,8733744	
12/08/2025 11:00	Gijon	2,85568	12,6719408	
13/08/2025 11:00	Gijon	2,97344	15,585912	
14/08/2025 11:00	Gijon	2,85568	18,3844784	
15/08/2025 11:00	Gijon	3,0912	21,4138544	
16/08/2025 11:00	Gijon	3,03232	24,385528	
17/08/2025 11:00	Gijon	2,944	27,270648	
18/08/2025 11:00	Gijon	3,00288	30,2134704	
19/08/2025 11:00	Gijon	2,91456	33,0697392	
20/08/2025 11:00	Gijon	2,97344	35,9837104	
21/08/2025 11:00	Gijon	2,76736	38,6957232	
22/08/2025 11:00	Gijon	2,97344	41,6096944	
23/08/2025 11:00	Gijon	3,00288	0,5525168	44
24/08/2025 11:00	Gijon	2,91456	3,4087856	
25/08/2025 11:00	Gijon	2,85568	6,207352	
26/08/2025 11:00	Gijon	3,06176	9,2078768	
27/08/2025 11:00	Gijon	3,06176	12,2084016	
28/08/2025 11:00	Gijon	2,97344	15,1223728	
29/08/2025 11:00	Gijon	2,91456	17,9786416	
30/08/2025 11:00	Gijon	2,85568	20,777208	
31/08/2025 11:00	Gijon	2,82624	23,5469232	
01/09/2025 11:00	Gijon	2,97344	26,4608944	
02/09/2025 11:00	Gijon	2,76736	29,1729072	
03/09/2025 11:00	Gijon	3,0912	32,2022832	
04/09/2025 11:00	Gijon	2,82624	34,9719984	
05/09/2025 11:00	Gijon	2,82624	37,7417136	
06/09/2025 11:00	Gijon	3,92064	41,5839408	
07/09/2025 11:00	Gijon	3,0912	0,6133168	44
08/09/2025 11:00	Gijon	2,91456	3,4695856	
09/09/2025 11:00	Gijon	2,7968	6,2104496	
10/09/2025 11:00	Gijon	3,06176	9,2109744	
11/09/2025 11:00	Gijon	3,00288	12,1537968	
12/09/2025 11:00	Gijon	3,00288	15,0966192	
13/09/2025 11:00	Gijon	2,97344	18,0105904	
14/09/2025 11:00	Gijon	3,0912	21,0399664	
15/09/2025 11:00	Gijon	2,7968	23,7808304	
16/09/2025 11:00	Gijon	3,00288	26,7236528	
17/09/2025 11:00	Gijon	3,06176	29,7241776	
18/09/2025 11:00	Gijon	3,0912	32,7535536	
19/09/2025 11:00	Gijon	2,7968	35,4944176	
20/09/2025 11:00	Gijon	3,03232	38,4660912	
21/09/2025 11:00	Gijon	3,06176	41,466616	
22/09/2025 11:00	Gijon	2,76736	0,1786288	44
23/09/2025 11:00	Gijon	2,82624	2,948344	
24/09/2025 11:00	Gijon	3,0912	5,97772	
25/09/2025 11:00	Gijon	2,82624	8,7474352	
26/09/2025 11:00	Gijon	2,7968	11,4882992	
27/09/2025 11:00	Gijon	2,97344	14,4022704	
28/09/2025 11:00	Gijon	3,12064	17,4604976	
29/09/2025 11:00	Gijon	2,82624	20,2302128	
30/09/2025 11:00	Gijon	2,85568	23,0287792	
01/10/2025 11:00	Gijon	3,12064	26,0870064	
02/10/2025 11:00	Gijon	2,85568	28,8855728	
03/10/2025 11:00	Gijon	3,12064	31,9438	
04/10/2025 11:00	Gijon	3,50288	35,3766224	
05/10/2025 11:00	Gijon	2,7968	38,1174864	
06/10/2025 11:00	Gijon	3,53232	41,57916	
07/10/2025 11:00	Gijon	2,92624	0,4468752	44
08/10/2025 11:00	Gijon	3,00288	3,3896976	
09/10/2025 11:00	Gijon	2,7968	6,1305616	
10/10/2025 11:00	Gijon	2,82624	8,9002768	
11/10/2025 11:00	Gijon	3,12064	11,958504	
12/10/2025 11:00	Gijon	2,97344	14,8724752	
13/10/2025 11:00	Gijon	3,03232	17,8441488	
14/10/2025 11:00	Gijon	3,0912	20,8735248	
15/10/2025 11:00	Gijon	3,12064	23,931752	
16/10/2025 11:00	Gijon	3,03232	26,9034256	
17/10/2025 11:00	Gijon	2,82624	29,6731408	
18/10/2025 11:00	Gijon	3,03232	32,6448144	
19/10/2025 11:00	Gijon	2,88512	35,472232	
20/10/2025 11:00	Gijon	2,76736	38,1842448	
21/10/2025 11:00	Gijon	3,0912	41,2136208	
22/10/2025 11:00	Gijon	3,00288	0,1564432	44
23/10/2025 11:00	Gijon	2,88512	2,9838608	
24/10/2025 11:00	Gijon	2,88512	5,8112784	
25/10/2025 11:00	Gijon	2,91456	8,6675472	
26/10/2025 11:00	Gijon	2,944	11,5526672	
27/10/2025 11:00	Gijon	2,76736	14,26468	
28/10/2025 11:00	Gijon	2,88512	17,0920976	
29/10/2025 11:00	Gijon	3,06176	20,0926224	
30/10/2025 11:00	Gijon	2,97344	23,0065936	
31/10/2025 11:00	Gijon	2,97344	25,9205648	
01/11/2025 11:00	Gijon	2,7968	28,6614288	
02/11/2025 11:00	Gijon	2,7968	31,4022928	
03/11/2025 11:00	Gijon	2,76736	34,1143056	
04/11/2025 11:00	Gijon	3,53232	37,5759792	
05/11/2025 11:00	Gijon	3,76736	41,267992	
06/11/2025 11:00	Gijon	3,03232	0,2396656	44
07/11/2025 11:00	Gijon	3,0912	3,2690416	
08/11/2025 11:00	Gijon	2,76736	5,9810544	
09/11/2025 11:00	Gijon	2,97344	8,8950256	
10/11/2025 11:00	Gijon	3,00288	11,837848	
11/11/2025 11:00	Gijon	2,88512	14,6652656	
12/11/2025 11:00	Gijon	3,0912	17,6946416	
13/11/2025 11:00	Gijon	3,0912	20,7240176	
14/11/2025 11:00	Gijon	2,7968	23,4648816	
15/11/2025 11:00	Gijon	2,76736	26,1768944	
16/11/2025 11:00	Gijon	2,82624	28,9466096	
17/11/2025 11:00	Gijon	2,91456	31,8028784	
18/11/2025 11:00	Gijon	2,76736	34,5148912	
19/11/2025 11:00	Gijon	3,06176	37,515416	
20/11/2025 11:00	Gijon	3,66736	41,1094288	
21/11/2025 11:00	Gijon	3,03232	0,0811024	44
22/11/2025 11:00	Gijon	2,97344	2,9950736	
23/11/2025 11:00	Gijon	2,85568	5,79364	
24/11/2025 11:00	Gijon	2,944	8,67876	
25/11/2025 11:00	Gijon	2,88512	11,5061776	
26/11/2025 11:00	Gijon	2,944	14,3912976	
27/11/2025 11:00	Gijon	2,91456	17,2475664	
28/11/2025 11:00	Gijon	2,91456	20,1038352	
29/11/2025 11:00	Gijon	2,97344	23,0178064	
30/11/2025 11:00	Gijon	3,00288	25,9606288	
01/12/2025 11:00	Gijon	3,00288	28,9034512	
02/12/2025 11:00	Gijon	3,12064	31,9616784	
03/12/2025 11:00	Gijon	2,76736	34,6736912	
04/12/2025 11:00	Gijon	2,88512	37,5011088	
05/12/2025 11:00	Gijon	3,65444	41,08246	
06/12/2025 11:00	Gijon	3,06176	0,0829848	44
07/12/2025 11:00	Gijon	3,12064	3,141212	
08/12/2025 11:00	Gijon	2,944	6,026332	
09/12/2025 11:00	Gijon	2,76736	8,7383448	
10/12/2025 11:00	Gijon	2,76736	11,4503576	
11/12/2025 11:00	Gijon	2,944	14,3354776	
12/12/2025 11:00	Gijon	2,97344	17,2494488	
13/12/2025 11:00	Gijon	2,88512	20,0768664	
14/12/2025 11:00	Gijon	3,06176	23,0773912	
15/12/2025 11:00	Gijon	3,0912	26,1067672	
16/12/2025 11:00	Gijon	2,7968	28,8476312	
17/12/2025 11:00	Gijon	2,91456	31,7039	
18/12/2025 11:00	Gijon	2,7968	34,444764	
19/12/2025 11:00	Gijon	3,00288	37,3875864	
20/12/2025 11:00	Gijon	3,976736	41,28478768	
21/12/2025 11:00	Gijon	2,88512	0,11220528	44
22/12/2025 11:00	Gijon	0	0,11220528	
23/12/2025 11:00	Gijon	0	0,11220528	
24/12/2025 11:00	Gijon	0	0,11220528	
25/12/2025 11:00	Gijon	0	0,11220528	
26/12/2025 11:00	Gijon	0	0,11220528	
27/12/2025 11:00	Gijon	0	0,11220528	
28/12/2025 11:00	Gijon	0	0,11220528	
29/12/2025 11:00	Gijon	0	0,11220528	
30/12/2025 11:00	Gijon	0	0,11220528	
31/12/2025 11:00	Gijon	0	0,11220528	
